"StockDatabaseID","StockKey","StockKeyLabel","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","ActiveYear","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate","ModelType","ModelName"
3309,169239,"pok.27.5b","Saithe (Pollachius virens) in Division 5.b (Faroes grounds)",136676,"sai-faro",2023,"Pollachius virens","Saithe","Faroes Ecoregion","NWWG","North-Western Working Group","ADGICAPFS","Advice Drafting Group on Icelandic capelin and Faroese fish stocks","1.7",2023,1,2024,"Age-structured model (SAM)",NA,"MSY","Fishing mortality","Not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","4.3.4",18479,"2023-12-05T12:48:28.373+01:00","A","SAM"
3310,169146,"nep.fu.11","Norway lobster (Nephrops norvegicus) in Division 6.a, Functional Unit 11 (West of Scotland, North Minch)",136586,"nep-11",2023,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2023,1,2024,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.17",18418,"2023-11-14T11:38:46.153+01:00","O","Unknown"
3311,169147,"nep.fu.12","Norway lobster (Nephrops norvegicus) in Division 6.a, Functional Unit 12 (West of Scotland, South Minch)",136587,"nep-12",2023,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2023,1,2024,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.22",18468,"2023-11-14T11:39:47.847+01:00","O","Unknown"
3312,169148,"nep.fu.13","Norway lobster (Nephrops norvegicus) in Division 6.a, Functional Unit 13 (West of Scotland, the Firth of Clyde and Sound of Jura)",136588,"nep-13",2023,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2023,1,2024,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.21",18456,"2023-11-14T11:40:54.923+01:00","O","Unknown"
3313,169129,"hom.27.9a","Horse mackerel (Trachurus trachurus) in Division 9.a (Atlantic Iberian waters)",136567,"hom-soth",2023,"Trachurus trachurus","Horse mackerel","Bay of Biscay and the Iberian Coast Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGHANSA","Advice Drafting Grouy on Southern horse mackerel, anchovy, sardine","1",2023,1,2024,"Age-structured model (AMISH)",NA,"MSY","Catches","not used","NA","pelagic piscivore","Pelagic","small pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","",18208,"2024-01-18T16:32:18.347+01:00","A","AMISH"
3472,169271,"sol.27.8c9a","Sole (Solea solea) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)",136711,"sol-8c9a",2023,"Solea solea","Sole","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","3",2023,2,2025,"no assessment",NA,"MSY","Catches","Not used","Yes in year(s) 2012, 2017","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.35",18221,"2023-06-29T14:32:53.33+01:00",NA,NA
3314,169078,"cod.27.7e-k","Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)",136511,"cod-7e-k",2023,"Gadus morhua","Cod","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2023,1,2024,"Age-based stochastic analytical assessment (SAM)",NA,"MSY","Catches","not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.5",18223,"2023-11-14T09:02:38.493+01:00","A","SAM"
3315,169186,"ple.27.7d","Plaice (Pleuronectes platessa) in Division 7.d (eastern English Channel)",136625,"ple-eche",2023,"Pleuronectes platessa","Plaice","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2023,1,2024,"Age-structured model (Aarts and Poos)",NA,"MSY","Catches","Assessment","NA","demersal benthivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.23",18217,"2023-11-10T09:36:56.797+01:00","A","Aarts and Poos"
3316,169197,"raj.27.1012","Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in subareas 10 and 12 (Azores grounds and north of Azores)",136638,"raj-mar",2023,"Rajidae","Rays and skates","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3.2",2023,2,2025,"Trends biomass index and length-based indicator",NA,"MSY","Landings","Not used","Yes in year(s) 2015, 2019","demersal benthivore","Elasmobranch","demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.31",18274,"2023-10-13T12:53:34.723+01:00",NA,NA
3317,169258,"sbr.27.10","Blackspot seabream (Pagellus bogaraveo) in Subarea 10 (Azores grounds)",136696,"sbr-x",2023,"Pagellus bogaraveo","Blackspot seabream","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2023,2,2025,"Survey-trends based assessment",NA,"MSY","Catches","Not used","Yes in year(s) 2012, 2019, 2022","benthopelagic benthivore","Demersal","medium benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.39",18097,"2023-11-03T14:35:42.623+01:00",NA,NA
3318,169259,"sck.27.nea","Kitefin shark (Dalatias licha) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136697,"sck-nea",2023,"Dalatias licha","Kitefin shark","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.3",2023,4,2027,"no assessment",NA,"PA","No directed fisheries","Not used","No","na","Elasmobranch","na",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.40",18406,"2023-10-13T10:39:52.56+01:00",NA,NA
3319,169048,"alf.27.nea","Alfonsinos (Beryx spp.) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136482,"alf-comb",2023,"Beryx","Alfonsinos","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","5.2",2022,2,2024,"no assessment",NA,"PA","Landings","not used","Yes in year(s) 2012, 2018, 2021","pelagic piscivore","Demersal","medium benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.2",NA,"2023-05-06T10:16:38.097+01:00",NA,"AMISH"
3320,169095,"ele.2737.nea","European eel (Anguilla anguilla) throughout its natural range",136527,"ele-nea",2023,"Anguilla anguilla","Eel","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Baltic Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEEL","Joint EIFAAC/ICES/GFCM Working Group on Eels","ADGEEL","Eel Advice Drafting GRoup","3.14",2022,1,2023,"Trends-based assessment",NA,"PA","No directed fisheries","Not used","No","demersal benthivore","Demersal","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.13",18459,"2023-11-14T09:05:55.627+01:00",NA,NA
3321,169242,"sal.27.32","Salmon (Salmo salar) in Subdivision 32 (Gulf of Finland)",136679,"sal-32",2023,"Salmo salar","Salmon","Baltic Sea Ecoregion","WGBAST","Assessment Working Group on Baltic Salmon and Trout","RG/ADGSalmon","Salmon Review and Advice Drafting Group","3",2023,1,2024,"Qualitative assessment based on monitored parr densities and expert judgement.",NA,"PA","Catches","Topped up","No","pelagic piscivore","Pelagic","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","8.3.16",NA,"2023-11-14T09:59:06.097+01:00","O","Unknown"
3322,169085,"cod.27.7a","Cod (Gadus morhua) in Division 7.a (Irish Sea)",136518,"cod-iris",2023,"Gadus morhua","Cod","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2023,1,2024,"Age-based stochastic analytical assessment",NA,"MSY","Catches","Advice","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.4",18471,"2023-11-14T09:03:00.963+01:00","A","ASAP"
3323,169122,"her.27.nirs","Herring (Clupea harengus) in Division 7.a North of 52°30’N (Irish Sea)",136559,"her-nirs",2023,"Clupea harengus","Herring","Celtic Seas Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group","1",2023,1,2024,"Age-based analytical assessment (FLSAM), uses catches in the model and in the forecast",NA,"MSY","Catches","not used","NA","pelagic planktivore","Pelagic","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.18",18347,"2023-06-30T11:17:47.17+01:00","A","SAM"
3324,169113,"had.27.7a","Haddock (Melanogrammus aeglefinus) in Division 7.a (Irish Sea)",136544,"had-iris",2023,"Melanogrammus aeglefinus","Haddock","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2023,1,2024,"Age-structured model (ASAP)",NA,"MSY","Catches","Assessment","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.23",18110,"2023-11-14T09:10:59.757+01:00","A","ASAP"
3325,169165,"nep.fu.3-4","Norway lobster (Nephrops norvegicus) in Division 3.a, Functional units 3 and 4 (Skagerrak and Kattegat)",136605,"nep-3-4",2023,"Nephrops norvegicus","Norway lobster","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2023,1,2024,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.17",18472,"2023-11-10T10:16:12.563+01:00","O","Unknown"
3326,169178,"pra.27.4a","Northern shrimp (Pandalus borealis) in Division 4.a West (northern North Sea, Fladen Ground)",136616,"pan-flad",2023,"Pandalus borealis","Northern shrimp","Greater North Sea Ecoregion","NIPAG","Joint NAFO/ICES Pandalus Assessment Working Group","ADGPAND","Pandalus Advice Drafting Group","6.3",2023,2,2025,"no assessment",NA,"PA","No directed fisheries","Not used","No","crustacean","Crustacean","shrimp",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.30",18487,"2023-12-05T12:57:54.757+01:00",NA,NA
3327,169179,"pra.27.3a4a","Northern shrimp (Pandalus borealis) in divisions 3.a and 4.a East (Skagerrak and Kattegat and northern North Sea in the Norwegian Deep)",136617,"pan-sknd",2023,"Pandalus borealis","Northern shrimp","Greater North Sea Ecoregion","NIPAG","Joint NAFO/ICES Pandalus Assessment Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2023,1,2024,"Quarterly length-based analytical assessment (Stock Synthesis 3) uses catch in model and forecast",NA,"MP","Catches","assessment","NA","crustacean","Crustacean","shrimp",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.31",18159,"2023-05-10T15:14:32.68+01:00","O","SS3"
3453,169309,"wit.27.3a47d","Witch (Glyptocephalus cynoglossus) in Subarea 4 and divisions 3.a and 7.d (North Sea, Skagerrak and Kattegat, eastern English Channel)",136745,"wit-nsea",2023,"Glyptocephalus cynoglossus","Witch","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2023,1,2024,"Age-based analytical assessment (SAM)",NA,"MSY","Catches","Assessment","NA","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.57",17855,"2023-11-10T10:11:57.34+01:00","A","SAM"
3333,169070,"bss.27.8ab","Seabass (Dicentrarchus labrax) in divisions 8.a-b (northern and central Bay of Biscay)",137167,"bss-8ab",2023,"Dicentrarchus labrax","Seabass","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2023,1,2024,"Age- and length-based analytical assessment (Stock Synthesis 3, NOAA toolbox)",NA,"MP","Catches","yes (modelled)","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.5",18067,"2023-06-29T11:58:30.897+01:00","AL","SS3"
3334,169071,"bss.27.8c9a","Seabass (Dicentrarchus labrax) in divisions 8.c and 9.a (southern Bay of Biscay and Atlantic Iberian waters)",137168,"bss-8c9a",2023,"Dicentrarchus labrax","Seabass","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","5.2",2023,2,2025,"no assessment",NA,"PA","Catches","not used","Yes in year(s) 2013, 2017, 2021","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.13",17992,"2023-06-30T11:20:00.257+01:00",NA,NA
3335,169072,"bss.27.6a7bj","Seabass (Dicentrarchus labrax) in divisions 6.a, 7.b, and 7.j (West of Scotland,  West of Ireland, eastern part of southwest of Ireland)",137169,"bss-wosi",2023,"Dicentrarchus labrax","Seabass","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","6.2",2023,3,2026,"no assessment",NA,"PA","Landings","not used","Yes in year(s) 2017, 2020, 2023","demersal piscivore","Demersal","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.6",18066,"2023-11-14T08:30:25.847+01:00",NA,NA
3336,169069,"bss.27.4bc7ad-h","Seabass (Dicentrarchus labrax) in Divisions 4.b-c, 7.a, and 7.d-h (central and southern North Sea, Irish Sea, English Channel, Bristol Channel, and Celtic Sea)",137170,"bss-47",2023,"Dicentrarchus labrax","Seabass","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1.2",2023,1,2024,"Age- and length-structured model (SS3), uses landings in the model and in the forecast",NA,"MSY","Catches","included","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.7",18142,"2023-11-14T08:28:59.163+01:00","AL","SS3"
3337,169272,"sol.27.8ab","Sole (Solea solea) in divisions 8.a-b (northern and central Bay of Biscay)",136712,"sol-bisc",2023,"Solea solea","Sole","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2023,1,2024,"Age-based analytical assessment (FLXSA) that uses landings in the model; discards are then included to calculate a catch forecast.",NA,"MP","Catches","Not used in assessment; used for forecast","NA","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.36",18024,"2023-06-29T14:29:47.787+01:00","A","XSA"
3447,169077,"cod.27.47d20","Cod (Gadus morhua) in Subarea 4, Division 7.d, and Subdivision 20 (North Sea, eastern English Channel, Skagerrak)",136510,"cod-347d",2023,"Gadus morhua","Cod","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2022,1,2023,"Age-structured model (SAM)",NA,"MSY","Catches","","NA","demersal piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.3",NA,"2023-04-26T09:30:31.827+01:00","A","SAM"
3451,169119,"her.27.3a47d","Herring (Clupea harengus) in Subarea 4 and divisions 3.a and 7.d, autumn spawners (North Sea, Skagerrak and Kattegat, eastern English Channel)",136556,"her-47d3",2023,"Clupea harengus","Herring","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGBS","Baltic Sea Advice Drafting Group","1",2023,1,2024,"Age-structured model (SAM)",NA,"MSY","Catches","not used","NA","pelagic planktivore","Pelagic","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.10",17752,"2023-06-21T11:21:58.11+01:00","A","SAM"
3340,169138,"lez.27.4a6a","Megrim (Lepidorhombus spp.) in divisions 4.a and 6.a (northern North Sea, West of Scotland)",136577,"meg-4a6a",2023,"Lepidorhombus","Megrim","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2023,1,2024,"Bayesian state–space biomass dynamic model that uses catches in the model and in the forecast.",NA,"MSY","Catches","Assessment","NA","demersal piscivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","",18227,"2023-11-14T09:17:45.217+01:00","B","Unknown"
3442,169139,"lez.27.6b","Megrim (Lepidorhombus spp.) in Division 6.b (Rockall)",136578,"meg-rock",2023,"Lepidorhombus","Megrim","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","2.11",2023,1,2024,"Surplus Production model in Continuous Tim",NA,"MSY","Catches","","NA","demersal piscivore","Benthic","medium bathydemersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.10",18433,"2023-11-14T09:18:29.077+01:00","O","Unknown"
3440,169279,"spr.27.22-32","Sprat (Sprattus sprattus) in Subdivisions 22-32 (Baltic Sea)",136719,"spr-2232",2023,"Sprattus sprattus","Sprat","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","1",2023,1,2024,"Age-structured model (XSA), catches in model and forecast",NA,"MP","Catches","Not used","NA","pelagic planktivore","Pelagic","small pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","",17805,"2023-05-31T13:25:12.9+01:00","A","SAM"
3462,169094,"dgs.27.nea","Spurdog (Squalus acanthias) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136526,"dgs-nea",2023,"Squalus acanthias","Spurdog","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","1.2",2022,2,2024,"Age-length and sex-structured model",NA,"MSY","Catches","Discards estimates included from 2005 onwards. All discards are assumed to die.","NA","demersal piscivore","Elasmobranch","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.12",NA,"2023-06-29T11:53:47.15+01:00","AL","Unknown"
3341,169068,"bsk.27.nea","Basking shark (Cetorhinus maximus) in Subareas 1-10, 12 and 14 (Northeast Atlantic and adjacent waters)",136504,"bsk-nea",2023,"Cetorhinus maximus","Basking shark","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.3",2023,4,2027,"no assessment",NA,"PA","No directed fisheries","not used","No","pelagic planktivore","Elasmobranch","large sharks",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.17",18296,"2023-10-12T10:43:52.097+01:00",NA,NA
3342,169103,"ghl.27.1-2","Greenland halibut (Reinhardtius hippoglossoides) in subareas 1 and 2 (Northeast Arctic)",136532,"ghl-arct",2023,"Reinhardtius hippoglossoides","Greenland halibut","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2021,2,2023,"Age- and length-structured model (Gadget)",NA,"PA","Catches","not used","NA","pelagic piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","3.3.5",NA,"2023-12-05T13:00:52.007+01:00","AL","Gadget"
3343,169053,"anf.27.1-2","Anglerfish (Lophius budegassa, Lophius piscatorius) in subareas 1 and 2 (Northeast Arctic)",137435,"ang-arct",2023,"Lophius budegassa, Lophius piscatorius","Anglerfish","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group",NA,NA,"4",NA,NA,NA,"",NA,"No advice",NA,NA,"No","demersal piscivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","3.3.1",NA,"2022-03-31T09:56:35.89+01:00",NA,NA
3344,169292,"tsu.27.nea","Roughsnout grenadier (Trachyrincus scabrus) in subareas 1-2, 4-8, 10, 12, 14 and Division 3a (Northeast Atlantic and Arctic Ocean)",151510,"tsu-nea",2023,"Trachyrincus scabrus","Roughsnout grenadier","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","6.3",2020,5,2025,"no assessment",NA,"PA","No directed fisheries","Not used","No","na","Demersal","na",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.42",NA,"2023-01-05T10:55:16.55+01:00",NA,NA
3345,169062,"bli.27.5b67","Blue ling (Molva dypterygia) in subareas 6-7 and Division 5.b (Celtic Seas and Faroes grounds)",136493,"bli-5b67",2023,"Molva dypterygia","Blue ling","Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","1",2022,2,2024,"Age-structured model (MYCC), multi-year catch curves fitted to age composition and total catch in order to estimate annual total mortality (Z)",NA,"MSY","Catches","not used","NA","demersal piscivore","Demersal","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.8",NA,"2023-11-14T08:20:19.59+01:00","A","MYCC"
3346,169301,"whb.27.1-91214","Blue whiting (Micromesistius poutassou) in subareas 1-9, 12, and 14 (Northeast Atlantic and adjacent waters)",136737,"whb-comb",2023,"Micromesistius poutassou","Blue whiting","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks","1",2023,1,2024,"Age-structured model (SAM)",NA,"MP","Catches","","NA","pelagic planktivore","Pelagic","medium bathypelagic",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.45",18364,"2023-09-27T09:01:23.517+01:00","A","SAM"
3463,169056,"mon.27.8c9a","White anglerfish (Lophius piscatorius) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)",136488,"anp-8c9a",2023,"Lophius piscatorius","White anglerfish","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2023,1,2024,"Length-based analytical assessment model (Stock Synthesis)",NA,"MP","Catches","used","NA","demersal piscivore","Benthic","large bathydemersal",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.4",18011,"2023-06-29T14:23:26.313+01:00",NA,"SS3"
3347,169082,"cod.27.5b1","Cod (Gadus morhua) in Subdivision 5.b.1 (Faroe Plateau)",136516,"cod-farp",2023,"Gadus morhua","Cod","Faroes Ecoregion","NWWG","North-Western Working Group","ADGICAPFS","Advice Drafting Group on Icelandic capelin and Faroese fish stocks","1.7",2022,2,2024,"SAM",NA,"MSY","Fishing mortality","not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","4.3.1",NA,"2023-10-26T15:47:31.52+01:00","A","SAM"
3348,169150,"nep.fu.15","Norway lobster (Nephrops norvegicus) in Division 7.a, Functional Unit 15 (Irish Sea, West)",136590,"nep-15",2023,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2023,1,2024,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.26",18464,"2023-11-14T11:43:13.343+01:00","O","Unknown"
